id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3751602797,20140702T000000,411000,4,2,2370,76665,2,0,0,4,8,2370,0,1978,0,98001,47.2831,-122.279,2110,19334
7855300200,20150319T000000,1242500,4,2.75,2680,8500,1,0,4,4,9,1480,1200,1962,0,98006,47.5634,-122.156,2940,8650
2795000060,20141222T000000,722500,5,2.25,3700,7207,1,0,1,5,8,1850,1850,1970,0,98177,47.7736,-122.371,2340,7900
2425700005,20150428T000000,760000,3,1.75,1410,15120,1,0,0,4,7,1410,0,1950,0,98004,47.5974,-122.195,1880,15120
3840700653,20141212T000000,436000,4,2.75,2080,9600,1,0,0,3,8,1240,840,1979,0,98034,47.7149,-122.235,1880,9525
3783100080,20140604T000000,261000,3,1.5,1810,29308,1,0,0,3,7,950,860,1983,0,98042,47.3585,-122.067,1790,37531
8159600360,20140605T000000,560000,4,2.5,2260,3713,2,0,0,3,9,2260,0,2003,0,98034,47.7247,-122.165,2260,3713
4154303215,20140828T000000,902000,3,2.75,3240,7200,1,0,2,3,8,1620,1620,1960,0,98118,47.567,-122.273,2700,7200
967000400,20150428T000000,548000,5,1.5,1700,7200,1.5,0,0,3,7,1700,0,1937,0,98011,47.7614,-122.203,1460,7194
2781230230,20150204T000000,395000,4,3,2750,7965,2,0,0,3,9,2750,0,2012,0,98038,47.3479,-122.028,2750,6000
1522059120,20140709T000000,409124,5,3.25,3320,11340,2,0,0,4,8,2480,840,1999,0,98042,47.3904,-122.154,2330,8339
464000600,20140827T000000,641250,3,2.5,2220,2550,3,0,2,3,10,2220,0,1990,0,98117,47.6963,-122.393,2200,5610
9319800050,20150421T000000,790000,4,2.5,2650,5000,2,0,0,3,8,2650,0,2007,0,98116,47.5605,-122.396,1110,6250
1328330780,20150415T000000,329950,3,1,1000,9170,1,0,0,3,7,1000,0,1980,0,98058,47.4405,-122.134,1610,9170
6204200180,20140709T000000,443000,3,2.25,1920,8223,2,0,0,4,7,1920,0,1989,0,98011,47.735,-122.201,1940,7274
1061500110,20150423T000000,240000,3,1,1030,15264,1,0,0,4,7,1030,0,1962,0,98056,47.5016,-122.168,1430,14840
1568100060,20140910T000000,355000,3,1,1180,7573,1,0,0,4,7,1180,0,1977,0,98155,47.7372,-122.294,1320,7573
4139420430,20140611T000000,1365000,5,3.5,4210,17258,2,0,3,3,12,4210,0,1995,0,98006,47.553,-122.114,4630,17909
148000440,20140818T000000,313300,2,1,970,4800,1,0,0,3,6,970,0,1911,1940,98116,47.5754,-122.414,1180,5900
3935900093,20150427T000000,688000,5,1.75,2250,13526,1,0,1,3,8,1350,900,1957,0,98125,47.7108,-122.279,2580,10078
9202600060,20140602T000000,535000,3,2.5,1690,9626,2,0,0,3,8,1690,0,1984,0,98027,47.5647,-122.092,1860,8958
6141600065,20141016T000000,530000,3,2.25,2160,8114,1,0,0,3,8,1460,700,1960,0,98133,47.7176,-122.35,2160,8000
1072030510,20140829T000000,415000,4,2.25,2240,12650,1,0,0,4,8,1730,510,1981,0,98059,47.4777,-122.142,2150,12650
2826079101,20150415T000000,570000,4,2.5,2430,44001,1,0,0,3,8,2430,0,1994,0,98019,47.7125,-121.916,2200,46924
3625059120,20141023T000000,790000,5,3.25,3030,20446,2,0,2,3,9,2130,900,1976,0,98008,47.6133,-122.106,2890,20908
2132200230,20150211T000000,325000,3,1.5,1320,7560,1,0,0,3,6,840,480,1983,0,98019,47.7451,-121.98,1210,7560
2787460120,20140516T000000,249000,3,2.25,1440,7673,1,0,0,3,7,940,500,1982,0,98031,47.4034,-122.178,1440,8418
1245001763,20150303T000000,670000,4,2.5,2110,7291,2,0,0,4,7,2110,0,1977,0,98033,47.6888,-122.201,2350,8625
3271300155,20141001T000000,759000,3,1.5,1980,5800,1,0,0,4,8,1520,460,1949,0,98199,47.6499,-122.413,2280,5800
3630080030,20150224T000000,405000,3,2.5,1440,2163,2,0,0,3,7,1440,0,2005,0,98029,47.554,-121.998,1440,2207
6388920460,20141226T000000,535000,3,2.5,2110,8164,2,0,0,3,9,2110,0,1990,0,98056,47.5269,-122.171,2390,7499
4379400490,20140710T000000,675000,4,2.5,2390,5249,2,0,0,3,9,2390,0,2006,0,98074,47.6194,-122.026,2600,5342
1724069043,20140618T000000,739888,3,2.5,2420,43177,2,0,4,4,8,1690,730,1989,0,98075,47.569,-122.058,3740,8717
2423059067,20141219T000000,770000,3,2.75,2070,54557,2,0,0,3,8,2070,0,1996,0,98058,47.4659,-122.116,2190,49658
5113200310,20140909T000000,270000,3,1,1240,14110,1,0,0,4,7,1240,0,1972,0,98058,47.4579,-122.09,2060,19350
597000593,20141117T000000,403000,2,1.5,1240,1101,2,0,0,3,8,1080,160,2009,0,98144,47.5758,-122.309,1530,1209
3667500015,20140925T000000,770000,4,3.5,3680,2242,2.5,0,0,3,9,2670,1010,1930,2007,98112,47.6192,-122.307,1350,1288
3083000355,20141204T000000,385000,5,2,2020,4000,2,0,0,3,7,2020,0,1950,0,98144,47.5799,-122.305,1960,4000
2310000430,20150507T000000,284000,3,2.25,1580,7034,1,0,0,4,7,1180,400,1989,0,98038,47.3564,-122.04,1470,7358
7202331160,20140616T000000,632500,5,2.5,2640,7096,2,0,0,3,7,2640,0,2003,0,98053,47.6827,-122.038,2640,4850
3275000090,20150421T000000,420000,4,2.25,2270,9100,2,0,0,3,7,2270,0,1978,0,98034,47.7242,-122.17,1710,7910
3693900155,20140905T000000,950000,6,1,2330,5000,1.5,0,0,4,7,2330,0,1920,0,98117,47.6789,-122.397,1570,5000
6123000070,20140709T000000,310000,3,1.5,1460,9908,1,0,0,3,7,1460,0,1952,0,98148,47.4275,-122.331,1420,9582
5205000400,20141022T000000,299500,3,2.5,2090,7163,2,0,0,3,8,2090,0,1989,0,98003,47.2735,-122.295,2320,8634
3126049052,20150318T000000,551000,4,1.75,2040,6348,1,0,0,3,7,1020,1020,1962,0,98103,47.6964,-122.336,1770,5047
2848700095,20150402T000000,412000,4,1.5,1960,5000,1,0,0,3,7,980,980,1912,0,98106,47.5688,-122.363,1300,5000
1461200020,20150310T000000,620000,5,2.5,3070,34991,2,0,0,3,9,3070,0,1995,0,98059,47.4721,-122.148,2150,19515
1523089266,20140722T000000,447500,3,2.5,2320,15024,2,0,0,3,8,2320,0,1990,0,98045,47.4829,-121.766,2300,15145
9542840570,20150401T000000,305000,4,2.5,1620,4000,2,0,0,3,7,1620,0,2008,0,98038,47.3661,-122.02,1580,3780
8857600220,20141023T000000,178500,3,1,1200,8470,1,0,0,5,7,1200,0,1961,0,98032,47.3864,-122.287,1200,7952
8820903380,20140728T000000,452000,6,2.25,2660,13579,2,0,0,3,7,2660,0,1937,1990,98125,47.7142,-122.286,1120,8242
3948900050,20150427T000000,616000,3,3.25,2130,2306,2,0,1,5,7,1420,710,1924,0,98136,47.5424,-122.391,1560,4500
6388910160,20140623T000000,560000,3,2.5,1960,12476,2,0,0,4,8,1960,0,1989,0,98056,47.5315,-122.172,2450,12177
9149000180,20140819T000000,374950,3,2.5,2120,9653,2,0,0,3,8,2120,0,1992,0,98030,47.3843,-122.213,1780,9801
3856901760,20141215T000000,730000,2,1,1860,3400,1,0,0,3,7,1010,850,1920,0,98105,47.6714,-122.329,1540,3997
4242900215,20140618T000000,646000,5,2.75,2870,4461,1,0,0,3,7,1650,1220,1976,0,98107,47.675,-122.39,1890,4196
1623069046,20150312T000000,1700000,4,3.5,4070,336283,2,0,0,3,11,4070,0,2006,0,98027,47.478,-122.038,3020,44613
1796360370,20150325T000000,257000,3,1.75,1540,8223,1,0,0,4,7,1070,470,1987,0,98042,47.3666,-122.089,1240,8113
3649100586,20140829T000000,483000,3,1.75,2110,10454,1,0,0,4,8,1440,670,1978,0,98028,47.7344,-122.246,1990,10890
4142450480,20140703T000000,288000,3,2.5,1520,3593,2,0,0,3,7,1520,0,2004,0,98038,47.3842,-122.042,1610,3612
921049141,20141201T000000,645000,3,2.25,3280,79279,1,0,0,3,10,3280,0,2001,0,98003,47.3207,-122.293,1860,24008
4039700870,20150219T000000,1160000,5,1.75,2870,9680,1,0,4,5,9,1440,1430,1966,0,98008,47.6122,-122.111,2940,9729
6799300130,20140623T000000,300000,4,2.5,1840,5550,2,0,0,3,8,1840,0,2004,0,98031,47.3937,-122.183,2030,5500
3585900045,20141022T000000,1250000,5,2.75,2960,28300,1,0,3,4,9,2160,800,1959,0,98177,47.7606,-122.37,2940,23250
2202500080,20140630T000000,248000,3,1,950,9400,1,0,0,4,7,950,0,1954,0,98006,47.5746,-122.136,1260,9400
6169901197,20141126T000000,900000,3,1.5,2160,2260,2,0,2,5,8,1620,540,1917,0,98119,47.6321,-122.371,2570,2400
3664500133,20141117T000000,383000,4,2,1830,21183,1,0,0,4,7,1060,770,1966,0,98059,47.4826,-122.128,1950,6120
7517500310,20150506T000000,775000,3,1,1460,6198,1.5,0,0,4,7,1460,0,1916,0,98107,47.6626,-122.361,2280,5160
1982200245,20150127T000000,726000,3,2.5,1890,3880,1.5,0,0,4,8,1460,430,1915,0,98107,47.6642,-122.362,1010,3880
1924069039,20140519T000000,869000,5,3.25,4180,49222,2,0,0,4,8,2880,1300,1979,0,98027,47.5488,-122.094,3170,8029
3914000095,20140718T000000,430000,5,2.5,3860,42733,1,0,3,4,8,2300,1560,1955,0,98001,47.3117,-122.254,2520,19353
2023049350,20150410T000000,305000,3,1.5,1480,9086,1,0,0,3,7,1480,0,1962,0,98168,47.4717,-122.323,1540,9750
629410180,20141208T000000,697000,4,2.5,3220,6399,2,0,0,3,9,3220,0,2004,0,98075,47.5883,-121.991,2850,6399
6600220300,20140914T000000,600000,4,2.5,2230,12753,1,0,0,4,7,1180,1050,1981,0,98074,47.6297,-122.033,1860,12753
4397010480,20150413T000000,425000,3,2.75,2600,10874,2,0,0,3,9,2600,0,1994,0,98042,47.3815,-122.146,2800,11504
6123000225,20140625T000000,260000,3,1.5,1580,8184,1,0,0,3,7,1140,440,1954,0,98148,47.4294,-122.331,1540,9476
427000065,20150126T000000,537500,5,2.5,4340,9108,1,0,0,5,8,2170,2170,1979,0,98118,47.5384,-122.276,2030,6812
9290900160,20140911T000000,1430000,4,2.5,3380,27589,2,0,0,3,10,3380,0,1966,0,98004,47.6292,-122.225,3390,20075
6979920090,20140626T000000,550000,4,2.5,2150,27540,2,0,0,3,8,2150,0,1997,0,98053,47.637,-121.969,2150,27540
323059327,20140703T000000,1025000,4,3.5,4370,10860,2,0,0,3,11,4370,0,2008,0,98059,47.5066,-122.148,3560,8070
1489300005,20140801T000000,1598000,5,3.75,4270,7500,2,0,0,3,10,3210,1060,2014,0,98033,47.6845,-122.207,2410,8350
9477940440,20140617T000000,465950,4,2.5,2340,6896,2,0,0,3,7,2340,0,2001,0,98059,47.4896,-122.14,2950,6775
4136890280,20150327T000000,320000,4,2.5,1940,7040,2,0,0,3,8,1940,0,1998,0,98092,47.2632,-122.209,2400,7145
2946001645,20140505T000000,232000,2,1,1200,8063,1,0,0,4,6,1200,0,1958,0,98198,47.4204,-122.324,1200,7500
3590000050,20140923T000000,649000,4,2.75,3130,9711,2,0,0,3,9,3130,0,2014,0,98059,47.4823,-122.124,1570,10500
5104520460,20150317T000000,399950,4,2.5,2350,5100,2,0,0,3,8,2350,0,2003,0,98038,47.3507,-122.007,2190,5100
5078400090,20141209T000000,915000,5,2.75,2580,7630,1,0,0,4,7,1730,850,1954,0,98004,47.6226,-122.205,2040,7717
7523700305,20141012T000000,243400,4,1.5,1730,7464,2,0,0,4,7,1730,0,1959,0,98032,47.3782,-122.304,1370,7860
4027700930,20150428T000000,330000,5,1.75,2100,7347,1,0,0,3,7,1070,1030,1981,0,98028,47.7751,-122.268,2170,9418
8691410730,20150220T000000,708000,4,2.5,3090,5600,2,0,0,3,9,3090,0,2005,0,98075,47.597,-121.979,3080,5788
7211401610,20140820T000000,165000,3,1,1120,5000,1,0,0,3,6,1120,0,1917,0,98146,47.5109,-122.357,1050,5000
7351200050,20141218T000000,1335000,4,1.75,2300,13342,1.5,1,4,3,7,2300,0,1934,1958,98125,47.7308,-122.282,2500,13342
4473400195,20140716T000000,950000,5,3.25,2700,3650,2,0,2,3,9,2070,630,1926,2014,98144,47.5959,-122.291,1940,4000
4365700330,20140730T000000,275000,2,1.75,930,7080,1,0,0,3,6,930,0,1923,2006,98106,47.5224,-122.36,1100,7680
1062100085,20141113T000000,350000,2,1,940,5000,1,0,0,3,7,940,0,1950,0,98155,47.7518,-122.279,1800,7400
2538400040,20140524T000000,820000,4,2.5,3670,7000,2,0,0,3,10,3670,0,2005,0,98075,47.5854,-122.08,3680,7437
6383000825,20150325T000000,560000,2,1,1790,15783,1,0,0,4,8,1360,430,1959,0,98117,47.691,-122.387,1790,7494
1450100390,20140905T000000,125000,3,1,920,7314,1,0,0,3,6,920,0,1960,0,98002,47.2892,-122.22,1010,7420
945000410,20150313T000000,265000,2,1,910,4600,1,0,0,3,5,910,0,1917,0,98117,47.6916,-122.362,1020,4600
9895000040,20140703T000000,399900,2,1.75,1410,1005,1.5,0,0,3,9,900,510,2011,0,98027,47.5446,-122.018,1440,1188
2323059184,20141230T000000,305000,4,2,1800,13551,1,0,0,4,7,1800,0,1974,0,98059,47.4721,-122.128,1730,13551
8731730710,20140728T000000,215000,3,1,1180,9000,1,0,0,4,7,1180,0,1970,0,98031,47.39,-122.166,1290,8316
7779200275,20140613T000000,760000,4,2.5,2420,10285,1,0,4,3,8,1700,720,1958,0,98146,47.4871,-122.36,2540,9900
9328510100,20140911T000000,699000,4,2.5,2550,7312,2,0,0,3,9,2550,0,1988,0,98008,47.6441,-122.113,2330,7480
1974300020,20140827T000000,380000,4,2.5,2270,11500,1,0,0,3,8,1540,730,1967,0,98034,47.7089,-122.241,2020,10918
305000170,20140610T000000,659000,3,2.5,2510,6320,2,0,0,3,9,2510,0,1996,0,98075,47.5868,-122.033,2518,5819
3423059177,20141126T000000,420000,5,2.75,2540,27007,1,0,0,3,8,1520,1020,1980,2014,98058,47.4326,-122.155,1800,26572
1169000057,20141006T000000,1125000,6,4.25,3100,9378,3,0,2,3,11,3100,0,1978,0,98112,47.6381,-122.314,3270,6334
6150700394,20140506T000000,365000,3,1.5,1310,8160,1,0,0,3,7,1310,0,1950,0,98133,47.7291,-122.339,1090,7560
1565950670,20150225T000000,380500,3,2.5,1900,7361,2,0,0,3,8,1900,0,1994,0,98055,47.4324,-122.191,2100,7361
1136100045,20141015T000000,494950,2,1.75,2220,33000,1,0,0,4,8,2220,0,1970,0,98072,47.7403,-122.129,2220,33000
4278900055,20140528T000000,599000,4,2.75,2020,2750,1,0,0,3,8,1010,1010,1917,2014,98122,47.6053,-122.291,1840,4000
1231000500,20140905T000000,275000,3,2,1380,3500,2,0,0,3,7,1380,0,1971,0,98118,47.5558,-122.27,1620,3900
7683800212,20141218T000000,229000,3,1,1010,12705,1,0,0,4,7,1010,0,1959,0,98003,47.3348,-122.303,1490,10200
259000240,20140617T000000,506000,3,1.75,2180,7700,1,0,0,3,8,1480,700,1961,0,98177,47.7594,-122.361,2180,7604
3630070010,20150311T000000,310000,2,1,1050,2699,1,0,0,3,7,1050,0,2005,0,98029,47.5471,-121.996,1240,2671
2587920110,20150217T000000,428000,3,2.5,2230,32660,1,0,0,4,8,2230,0,1977,0,98042,47.3321,-122.105,2400,33120
2988800011,20150414T000000,244000,3,1,2000,15900,1,0,0,3,6,1000,1000,1948,0,98178,47.4816,-122.233,1760,10500
5595900280,20150318T000000,235000,3,1,1050,7670,1.5,0,0,5,7,1050,0,1955,0,98022,47.2046,-121.996,1220,7670
7784400185,20150421T000000,499000,3,1.75,2650,11774,1,0,1,3,8,2240,410,1952,0,98146,47.4909,-122.363,2650,10120
7385310040,20140605T000000,725000,4,2.75,2420,10962,1,0,0,3,8,1530,890,1977,0,98007,47.6218,-122.152,2620,13200
1954630080,20140619T000000,500000,3,2.5,2840,48716,1,0,3,3,9,1870,970,1994,0,98014,47.6832,-121.915,2710,43676
6055000010,20140725T000000,470000,3,3.5,3520,35512,2,0,2,3,8,2760,760,2005,0,98022,47.2416,-121.979,2860,39614
7334600730,20141211T000000,259000,4,1.75,1580,8856,2,0,0,3,7,1580,0,1979,0,98045,47.4694,-121.745,1390,9490
7334501240,20140519T000000,280000,3,2.5,1270,9675,2,0,0,3,8,1270,0,1993,0,98045,47.4639,-121.744,1270,11700
6918730130,20140721T000000,360000,3,1.75,1330,7482,1,0,0,4,7,1330,0,1975,0,98034,47.7322,-122.207,1480,8096
1121000095,20141105T000000,320000,2,1,1120,5329,1,0,1,3,6,750,370,1929,0,98126,47.5421,-122.378,1530,5330
3705900124,20150220T000000,302000,5,1.75,2360,8642,1.5,0,0,5,7,2060,300,1926,0,98133,47.7617,-122.335,1950,8491
3303950130,20141113T000000,415000,3,2.5,2420,10733,2,0,0,3,8,2420,0,1996,0,98038,47.3835,-122.035,1950,8534
3992700130,20140708T000000,267000,3,1,1400,8100,1.5,0,0,3,6,1400,0,1944,0,98125,47.7124,-122.289,1420,8100
9238900085,20141029T000000,572500,5,1.75,2330,4947,1,0,0,4,8,1380,950,1955,0,98136,47.5352,-122.392,2120,5605
5700000275,20140528T000000,635000,3,2.5,2300,5500,1.5,0,0,4,8,2000,300,1921,0,98144,47.5785,-122.293,2100,5000
5152920170,20150421T000000,549000,5,2.5,3440,12350,1,0,2,4,9,1760,1680,1976,0,98003,47.3427,-122.325,3440,12763
3782400040,20150508T000000,396000,3,2.25,1680,9766,2,0,0,3,7,1680,0,1989,0,98019,47.7341,-121.981,1590,9757
2767600400,20141118T000000,719950,3,2.25,2190,2416,3,0,0,3,8,2190,0,2014,0,98117,47.6758,-122.38,1510,3615
3026079031,20140806T000000,211000,3,1,1410,47916,1,0,0,3,7,1410,0,1981,0,98019,47.7149,-121.96,1810,215622
9567800140,20150325T000000,310000,3,1,1240,7194,1,0,0,3,6,1090,150,1936,0,98011,47.7636,-122.202,2090,8514
4036800170,20140623T000000,453000,4,1.75,2120,7420,1,0,0,4,7,1060,1060,1956,0,98008,47.6019,-122.13,1540,7420
8731982190,20140618T000000,274500,3,2.25,1720,9000,1,0,0,4,8,1320,400,1969,0,98023,47.3191,-122.383,1930,8000
200350070,20140602T000000,559900,3,2.75,2930,5569,1,0,0,3,9,1860,1070,2004,0,98072,47.7648,-122.164,2580,11045
4024101052,20141217T000000,305500,3,1,1240,6090,1,0,0,4,7,1240,0,1950,0,98155,47.7542,-122.307,1550,9096
3426049153,20141110T000000,438200,2,2,1600,5643,1,0,0,3,7,1600,0,1954,0,98115,47.6968,-122.279,1600,5746
3445400120,20140725T000000,267500,3,1.5,1390,2153,2,0,0,3,7,1390,0,2001,0,98118,47.5506,-122.29,1100,2617
1324079007,20141110T000000,425000,3,1.75,1610,144619,1,0,0,3,7,1610,0,1977,0,98024,47.5659,-121.863,2220,144619
8651441520,20150302T000000,220000,3,1,820,5200,1,0,0,4,6,820,0,1977,0,98042,47.363,-122.094,1120,5200
5700000595,20150219T000000,630000,4,2,2000,5000,1.5,0,0,5,7,2000,0,1925,0,98144,47.5787,-122.293,2200,5000
5249803870,20140902T000000,530000,4,3,2240,5580,2,0,0,5,7,1830,410,1949,0,98118,47.5598,-122.27,1530,4800
1796100010,20140911T000000,555000,3,3,3760,188760,1,0,0,4,10,2640,1120,1979,0,98092,47.308,-122.087,2820,50543
7016100570,20141201T000000,467500,4,2.5,3160,7210,1,0,0,4,7,1880,1280,1969,0,98034,47.7368,-122.183,2070,7560
1223089077,20150401T000000,718000,3,1.75,4060,136290,1,0,0,3,8,2810,1250,1995,0,98045,47.4843,-121.719,1300,51836
3095000095,20140714T000000,580000,3,2,2040,4800,1,0,0,4,7,1020,1020,1925,0,98126,47.5561,-122.377,1640,4800
8731980040,20140506T000000,295000,3,2.25,1980,8000,1,0,0,4,9,1560,420,1974,0,98023,47.3149,-122.378,2360,8000
795000405,20150413T000000,285950,2,1,1170,6000,1,0,0,3,6,1170,0,1948,0,98168,47.5033,-122.331,1130,7500
4376700570,20150427T000000,750000,6,1.75,2750,9563,2,0,0,4,8,2750,0,1973,0,98052,47.6368,-122.097,2040,9563
6163900501,20141021T000000,418000,3,1.75,1530,7238,1,0,0,3,7,1530,0,1959,0,98155,47.7629,-122.315,1580,7238
9429500146,20140714T000000,580000,3,2.5,3200,18750,1,0,0,2,9,2660,540,1967,1996,98027,47.5717,-122.12,3200,22475
9211010900,20140618T000000,580000,4,2.5,3250,5000,2,0,0,3,8,3250,0,2008,0,98059,47.4988,-122.148,3230,5507
4289900005,20141230T000000,1535000,4,3.25,2850,4100,2,0,3,3,10,1820,1030,1908,2003,98122,47.6147,-122.285,2130,4200
8964800330,20150407T000000,3000000,4,3.75,5090,14823,1,0,0,3,11,4180,910,2013,0,98004,47.62,-122.207,3030,12752
7215720160,20150304T000000,900000,3,2.5,3400,16603,2,0,0,3,10,3400,0,2000,0,98075,47.6012,-122.023,3400,12601
9542830430,20140806T000000,300000,3,2.5,1880,4200,2,0,0,3,7,1880,0,2007,0,98038,47.366,-122.017,2090,4200
5101405465,20150203T000000,463000,3,2,1590,5009,2,0,0,4,6,1590,0,1985,0,98125,47.7012,-122.322,1730,6380
1795910360,20140922T000000,475000,3,2.5,2130,8022,2,0,0,3,8,2130,0,1985,0,98052,47.7252,-122.106,2130,7605
2621730220,20140514T000000,740000,4,2.5,3430,10157,2,0,0,3,10,3430,0,2000,0,98034,47.723,-122.158,3480,10157
1545802830,20150309T000000,258500,3,2,1460,7930,1,0,0,3,7,1460,0,1989,0,98038,47.359,-122.049,1630,7930
3888100128,20140728T000000,968933,4,3.5,4120,7304,2,0,0,3,11,3070,1050,2006,0,98033,47.681,-122.167,2470,9600
2985800225,20150401T000000,525000,3,1,1500,6800,1,0,0,3,7,1500,0,1943,0,98105,47.6706,-122.268,1500,6800
9278200095,20141217T000000,465000,3,1.5,900,8690,1.5,0,0,5,6,900,0,1941,0,98116,47.5751,-122.393,1000,6150
5113400168,20150116T000000,620000,3,1.75,2140,5808,1,0,1,3,7,1070,1070,1947,0,98119,47.6435,-122.373,1930,5808
1377800277,20141215T000000,696000,6,3.25,2900,6400,2,0,0,4,8,2300,600,1977,0,98199,47.6464,-122.401,2480,6400
925069111,20150507T000000,568000,3,1.75,1760,235224,1,0,0,3,7,1760,0,1973,0,98053,47.6735,-122.041,2320,87120
7605800050,20140602T000000,1000000,3,2.5,2730,5832,2,0,0,3,9,2730,0,1998,0,98005,47.6216,-122.161,2360,5832
4219400580,20140612T000000,1688000,4,2.5,3000,7500,2,0,0,3,9,3000,0,1937,1994,98105,47.6571,-122.277,2580,5000
567000401,20150421T000000,546000,4,2.5,2100,1397,3,0,0,3,8,1580,520,2008,0,98144,47.5928,-122.295,1490,1201
1560800110,20140617T000000,580000,5,2,2700,10875,1,0,0,4,7,1540,1160,1962,0,98007,47.6163,-122.138,2040,7464
2780910100,20141218T000000,349900,5,2.5,2530,4229,2,0,0,3,7,2530,0,2004,0,98038,47.3531,-122.021,2070,4879
109000040,20150316T000000,305000,3,1.75,1460,7862,1,0,0,3,7,1460,0,1965,0,98155,47.7755,-122.299,2200,9293
1959700540,20141104T000000,952000,3,2.5,2450,4400,2,0,0,4,9,1800,650,1922,0,98102,47.6439,-122.319,2220,5500
546000875,20140523T000000,460000,3,1,1670,4005,1.5,0,0,4,7,1170,500,1939,0,98117,47.6878,-122.38,1240,4005
3705000120,20140729T000000,284000,3,2.25,2080,2050,1.5,0,0,3,7,1550,530,2003,0,98042,47.4199,-122.157,2080,2275
4027701291,20140820T000000,550000,4,3,2760,13113,1,0,0,4,8,1760,1000,1974,0,98028,47.7669,-122.268,1900,13113
1441600160,20140723T000000,1300000,4,3,4120,14021,2,0,0,3,11,4120,0,2005,0,98075,47.5985,-122.026,4390,14684
7205510370,20141124T000000,304500,3,2.25,1790,6930,1,0,0,3,7,1390,400,1974,0,98003,47.3536,-122.317,1810,7420
9268851380,20150403T000000,461000,3,2.25,1620,998,2.5,0,0,3,8,1540,80,2012,0,98027,47.5394,-122.027,1620,1068
8078440050,20140730T000000,569500,4,2.5,2340,8248,2,0,0,3,8,2340,0,1989,0,98074,47.6314,-122.03,2140,9963
2725069162,20140815T000000,772000,4,2.5,2990,9643,2,0,0,3,9,2990,0,2003,0,98074,47.6292,-122.024,2990,8666
2895550190,20140808T000000,245000,4,2.5,1700,4268,2,0,0,3,7,1700,0,2000,0,98001,47.3303,-122.268,1700,4488
5437600010,20150406T000000,304000,3,2.5,1670,5298,2,0,0,3,8,1670,0,2002,0,98042,47.3925,-122.165,1920,5298
2769600035,20140807T000000,612000,4,2.5,2680,3626,1.5,0,3,4,7,1680,1000,1928,0,98107,47.6727,-122.361,1950,4500
8731990440,20150310T000000,299900,4,2.75,2330,7200,1,0,0,4,8,1560,770,1977,0,98023,47.3203,-122.385,2350,7600
255550100,20140711T000000,326000,3,2.25,1930,3462,2,0,0,3,7,1930,0,2004,0,98019,47.7453,-121.985,1930,2952
3300701285,20140730T000000,452000,3,1.5,1250,4000,1,0,0,3,7,1250,0,1955,0,98117,47.6916,-122.379,1030,4000
1245003740,20140723T000000,778000,3,2,1840,6000,2,0,0,5,7,1720,120,1946,0,98033,47.6828,-122.207,1390,6000
1066600090,20140905T000000,519000,5,2.75,2620,8861,1,0,0,5,8,1350,1270,1979,0,98056,47.5226,-122.183,1940,10800
624110930,20140724T000000,845000,3,3.5,3460,15745,2,0,0,3,10,3460,0,1986,0,98077,47.7262,-122.06,3350,14825
6413600276,20150324T000000,354950,3,1,970,5922,1.5,0,0,3,7,970,0,1949,0,98125,47.719,-122.321,1730,6128
1471610060,20140708T000000,370000,3,1.75,1570,16817,2,0,0,3,7,1570,0,1982,0,98045,47.4716,-121.756,1600,16817
1523049207,20150114T000000,220000,4,2,1700,8043,1,0,0,3,7,850,850,1954,0,98168,47.4758,-122.288,1540,13260
6204200560,20140723T000000,425000,3,2,1540,8011,1,0,0,3,7,1540,0,1988,0,98011,47.7342,-122.202,1630,7141
9482700075,20150112T000000,800000,4,3.5,2370,3302,2,0,0,3,8,1610,760,1926,2014,98103,47.684,-122.341,2170,3800
1502400300,20140916T000000,235000,3,1.75,1380,8362,1,0,0,3,7,1380,0,1967,0,98003,47.3121,-122.323,1380,8800
5297200089,20150415T000000,664000,2,1.75,1720,5785,1,0,0,3,6,860,860,1948,2002,98118,47.5554,-122.274,1680,5184
2481200140,20141015T000000,330000,3,1.75,1320,9675,1.5,0,0,4,7,1320,0,1970,0,98024,47.5695,-121.902,1160,9675
1370801331,20140804T000000,1400000,4,2.5,4040,9630,1,0,3,4,9,2020,2020,1951,0,98199,47.6408,-122.41,3160,8025
1177000130,20140522T000000,805000,4,2.75,2410,6000,1,0,0,5,8,1410,1000,1950,0,98107,47.6707,-122.399,1760,6000
7605800090,20150108T000000,1010000,3,2.5,2860,5805,2,0,0,3,9,2860,0,1999,0,98005,47.6218,-122.16,2360,5832
3356404198,20150129T000000,286000,4,2.5,2060,16000,2,0,0,3,6,2060,0,1993,0,98001,47.2849,-122.251,1530,8000
9485740340,20150310T000000,346900,4,2.5,1970,5106,2,0,0,3,8,1970,0,1999,0,98055,47.449,-122.205,2230,5109
9290850810,20140613T000000,950000,4,2.5,3770,35081,2,0,0,3,10,3770,0,1989,0,98053,47.6908,-122.051,4000,35492
1245002952,20141015T000000,1197350,4,2.5,2770,7800,2,0,0,3,10,2770,0,1999,0,98033,47.684,-122.205,2720,10000
8665050450,20140912T000000,435000,3,2.5,1730,4065,2,0,0,3,8,1730,0,1996,0,98029,47.5668,-122.005,1730,4094
