id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long
8021700495,2014-07-22T00:00:00Z,503045,3,3,1560,2250,2,0,0,3,9,1560,0,2009,0,98103,47.6929,-122.333
9406500530,2014-09-12T00:00:00Z,249000,2,2,1090,1357,2,0,0,3,7,1090,0,1990,0,98028,47.7526,-122.244
9468200100,2014-07-10T00:00:00Z,569950,4,1,1140,5940,1,0,2,3,7,1140,0,1916,0,98103,47.6795,-122.354
3179100482,2015-01-26T00:00:00Z,450000,2,2.25,1040,1377,2,0,0,3,8,1040,0,2003,0,98105,47.6692,-122.279
5035300650,2014-06-03T00:00:00Z,1100000,4,2,2580,6000,1,0,0,5,9,1300,1280,1950,0,98199,47.6514,-122.413
6431000015,2014-05-30T00:00:00Z,700000,4,2.5,2310,3570,1.5,0,0,3,7,1490,820,1927,2014,98103,47.6889,-122.347
5366200210,2014-08-19T00:00:00Z,454000,3,2.5,1590,4094,2,0,0,3,7,1590,0,1991,0,98122,47.61,-122.293
9512501450,2015-04-29T00:00:00Z,555000,3,1.75,1270,9170,1,0,0,3,7,1270,0,1969,0,98052,47.6706,-122.151
8651411460,2015-01-06T00:00:00Z,214000,3,1.5,1240,5200,1,0,0,5,6,1240,0,1970,0,98042,47.3683,-122.079
8078380230,2014-08-08T00:00:00Z,590000,3,2.5,2210,8622,2,0,0,3,8,2210,0,1988,0,98029,47.5715,-122.02
1523069096,2014-08-11T00:00:00Z,459900,3,1.75,2340,51836,1.5,0,0,3,8,1510,830,1978,0,98027,47.4846,-122.035
7893203480,2015-05-12T00:00:00Z,205000,3,1.5,1420,5000,1,0,0,3,7,920,500,1987,0,98198,47.4192,-122.33
7795810110,2015-05-12T00:00:00Z,390000,3,1.75,1430,9857,1,0,2,4,7,1140,290,1980,0,98045,47.4964,-121.771
191100410,2014-06-20T00:00:00Z,970500,3,2.75,2470,10125,2,0,0,3,8,2470,0,1960,2012,98040,47.5651,-122.223
6151800330,2015-04-21T00:00:00Z,790000,3,2.5,2390,15084,2,0,0,3,8,2390,0,2000,0,98010,47.3389,-122.048
1771100360,2014-07-07T00:00:00Z,320000,3,1,1120,10576,1,0,0,4,7,1120,0,1969,0,98077,47.7575,-122.072
1556200265,2014-07-23T00:00:00Z,552500,3,2.25,2700,4025,2,0,0,4,8,1760,940,1907,0,98122,47.6074,-122.294
6742700210,2014-11-19T00:00:00Z,1050000,3,3,3490,4500,2.5,0,0,3,9,3170,320,1924,0,98102,47.6394,-122.321
1423800210,2014-09-23T00:00:00Z,230000,3,1,1640,7187,1,0,0,3,7,1640,0,1966,0,98058,47.455,-122.182
2125049131,2014-07-29T00:00:00Z,680000,3,1.75,1620,5500,1,0,0,3,7,1110,510,1950,0,98112,47.6393,-122.308
5318101765,2014-06-02T00:00:00Z,985000,3,1.75,1670,5400,2,0,0,5,8,1670,0,1912,0,98112,47.635,-122.284
6624300110,2014-06-23T00:00:00Z,375000,4,2.5,1870,7471,2,0,0,3,8,1870,0,1990,0,98055,47.4314,-122.204
5160700035,2015-04-22T00:00:00Z,431000,2,1.5,1300,4000,1.5,0,0,4,6,1300,0,1900,0,98144,47.5937,-122.301
1472800220,2014-09-09T00:00:00Z,463000,3,2.5,2190,17108,2,0,0,3,8,2190,0,1991,0,98019,47.7321,-121.964
3755000090,2014-10-06T00:00:00Z,350000,3,1.75,1320,10500,1,0,0,3,7,1320,0,1966,0,98034,47.7267,-122.226
259601010,2015-04-14T00:00:00Z,485000,3,1,1250,7200,1,0,0,3,7,1250,0,1964,0,98008,47.6342,-122.12
7939000090,2014-09-29T00:00:00Z,355000,4,1.75,2040,15000,1,0,0,4,7,1360,680,1967,0,98092,47.3107,-122.189
2675600025,2015-03-27T00:00:00Z,603500,3,1.75,2140,7280,1,0,0,3,7,1070,1070,1910,0,98117,47.6993,-122.377
5700000975,2014-08-19T00:00:00Z,860000,5,1.75,2510,6000,1.5,0,0,5,8,2010,500,1920,0,98144,47.5798,-122.292
9407150360,2015-03-06T00:00:00Z,259875,5,2.5,2200,6250,2,0,0,3,7,2200,0,1996,0,98038,47.3675,-122.021
8146300015,2014-07-16T00:00:00Z,685000,4,2.5,2170,8680,1,0,0,3,7,1220,950,1959,0,98004,47.6078,-122.192
9406570300,2014-09-30T00:00:00Z,382500,4,2.5,2980,8786,2,0,0,3,8,2980,0,2003,0,98038,47.378,-122.03
7518500301,2015-03-01T00:00:00Z,490000,3,1,1180,2250,1.5,0,0,3,7,1180,0,1902,0,98117,47.6779,-122.377
3739500096,2015-01-26T00:00:00Z,229000,3,2,1540,6000,1,0,0,4,6,1540,0,1953,0,98155,47.7372,-122.307
3739500096,2015-05-05T00:00:00Z,430000,3,2,1540,6000,1,0,0,4,6,1540,0,1953,0,98155,47.7372,-122.307
267020090,2014-08-18T00:00:00Z,580000,5,2.5,3110,15783,1,0,0,3,8,1720,1390,1974,0,98052,47.6301,-122.103
534000195,2014-11-13T00:00:00Z,510000,3,1.75,1370,6700,1,0,0,3,8,1370,0,1940,2012,98117,47.6982,-122.362
5469502700,2014-05-08T00:00:00Z,489990,5,2.25,2440,20828,1.5,0,0,4,8,2440,0,1975,0,98042,47.3762,-122.158
7010700110,2014-09-16T00:00:00Z,440000,3,2.25,1760,1800,2,0,0,3,7,1330,430,1983,0,98199,47.6579,-122.394
8106300090,2015-04-28T00:00:00Z,479950,3,2.5,2810,4984,1,0,0,3,9,1750,1060,2006,0,98055,47.4461,-122.209
225069013,2014-06-23T00:00:00Z,806000,4,2.5,2500,206474,1,0,0,3,10,2500,0,1997,0,98053,47.6778,-121.994
1685800100,2014-06-24T00:00:00Z,875000,4,2.5,3220,22588,2,0,0,3,10,3220,0,1996,0,98077,47.7311,-122.055
293800870,2014-09-11T00:00:00Z,710800,3,2.5,2880,36820,2,0,0,3,10,2880,0,1992,0,98077,47.766,-122.044
7852190580,2015-02-10T00:00:00Z,565000,3,2.5,2700,6037,2,0,0,3,8,2700,0,2004,0,98065,47.5376,-121.879
5636000210,2015-02-23T00:00:00Z,359999,5,3,2680,9624,2,0,0,3,7,1870,810,1995,0,98010,47.3279,-122.006
1623301185,2015-01-23T00:00:00Z,625000,3,1.75,1780,4500,1,0,0,4,7,920,860,1922,0,98117,47.6827,-122.362
3260810590,2014-09-12T00:00:00Z,349950,3,2.5,2240,7565,2,0,0,3,8,2240,0,1999,0,98003,47.3485,-122.301
8589100090,2014-06-17T00:00:00Z,415000,4,2,1610,9600,1,0,0,5,7,1610,0,1967,0,98056,47.5327,-122.186
7579200767,2014-11-05T00:00:00Z,435000,2,2,1440,1170,2,0,0,3,9,960,480,2004,0,98116,47.5592,-122.385
623049273,2014-11-21T00:00:00Z,225000,3,1.75,1550,9060,2,0,0,3,7,1550,0,1948,1979,98146,47.5093,-122.345
1186000035,2014-05-12T00:00:00Z,770000,3,1.75,1720,5000,1,0,0,3,9,1720,0,1954,2014,98122,47.6157,-122.29
2228900191,2015-01-06T00:00:00Z,340000,3,1.75,1740,10800,1,0,0,3,7,1740,0,1959,0,98133,47.7717,-122.351
2597450120,2015-03-12T00:00:00Z,965000,5,2.75,3280,12673,1,0,0,4,9,2050,1230,1981,0,98006,47.5504,-122.146
3339400515,2015-01-13T00:00:00Z,667000,3,2.75,2216,31215,1,0,0,3,9,2216,0,1968,2005,98092,47.3164,-122.199
1221000395,2014-05-07T00:00:00Z,250000,1,1,1100,4373,1,0,0,2,6,820,280,1947,0,98166,47.4653,-122.338
1526300015,2014-06-12T00:00:00Z,397990,3,1,1180,11862,1,0,0,4,7,1180,0,1948,0,98177,47.7153,-122.363
6163901772,2014-09-18T00:00:00Z,535000,3,1.75,2020,10031,1,0,0,5,7,1370,650,1952,0,98155,47.7487,-122.319
1180007005,2014-06-25T00:00:00Z,265950,3,1.5,1150,8450,1,0,0,4,6,1150,0,1951,0,98178,47.4927,-122.224
5420300210,2014-10-07T00:00:00Z,258000,3,1.75,2090,7461,1,0,0,3,6,1200,890,1986,0,98030,47.3764,-122.184
476000331,2014-12-02T00:00:00Z,505500,3,2.5,1300,1187,3,0,0,3,8,1300,0,2005,0,98107,47.6704,-122.391
2558700090,2014-05-06T00:00:00Z,455000,5,2.5,2240,7770,1,0,0,3,7,1340,900,1978,0,98034,47.7198,-122.171
4151800410,2014-10-31T00:00:00Z,1350000,5,3.25,3540,5971,1,0,2,3,10,2000,1540,2005,0,98033,47.6643,-122.202
3586501075,2015-01-09T00:00:00Z,600000,4,2.25,2840,31720,1,0,0,3,8,1780,1060,1958,0,98177,47.7505,-122.375
4136870110,2015-02-05T00:00:00Z,329800,4,2.5,2080,7047,2,0,0,3,8,2080,0,1996,0,98092,47.2627,-122.215
6623400090,2015-04-21T00:00:00Z,222000,2,1,1550,38449,1,0,0,3,6,1550,0,1947,0,98055,47.4315,-122.199
1560800150,2015-04-05T00:00:00Z,450000,4,2.5,1900,9240,1,0,0,3,7,1900,0,1962,0,98007,47.6167,-122.137
2770605548,2014-12-18T00:00:00Z,952000,3,3.5,2760,4500,2,0,0,3,9,2120,640,2004,0,98119,47.6529,-122.372
2023700040,2014-07-23T00:00:00Z,625000,4,2,1410,4480,1.5,0,0,3,8,1410,0,1927,0,98109,47.6385,-122.344
1164000040,2015-03-12T00:00:00Z,226800,2,1,1240,11393,1,0,0,4,7,1240,0,1960,0,98030,47.3714,-122.207
7135520650,2014-12-12T00:00:00Z,1210000,5,4.25,4420,13497,2,0,0,3,11,3510,910,2000,0,98059,47.5262,-122.143
3528400180,2014-10-03T00:00:00Z,350000,4,2.75,3390,16153,1,0,0,4,7,1970,1420,1961,0,98031,47.3954,-122.184
7820000015,2015-03-12T00:00:00Z,395000,3,1.75,1400,8640,1,0,0,3,7,1400,0,1962,0,98011,47.7659,-122.204
1105000229,2014-09-19T00:00:00Z,285000,5,3,2110,5260,2,0,0,3,7,1670,440,2002,0,98118,47.5449,-122.272
3625059166,2015-01-07T00:00:00Z,553000,3,1,1310,18135,1,0,0,3,7,1310,0,1948,0,98008,47.6065,-122.113
8108600442,2015-05-05T00:00:00Z,254000,3,1,1270,16800,1,0,0,4,7,1270,0,1957,0,98188,47.4599,-122.276
8143600015,2014-08-26T00:00:00Z,348140,2,1.5,2060,10880,1,0,0,3,6,1190,870,1924,0,98106,47.515,-122.362
8731900790,2014-06-26T00:00:00Z,354950,4,2.75,2530,7350,1,0,0,5,8,1280,1250,1977,0,98023,47.313,-122.374
6079500230,2014-06-12T00:00:00Z,706000,3,2.75,1900,6400,1,0,0,5,7,1410,490,1942,0,98105,47.6697,-122.281
7853302370,2014-05-05T00:00:00Z,499000,4,2.5,2910,6479,2,0,0,3,7,2910,0,2006,0,98065,47.5402,-121.887
122069107,2014-12-04T00:00:00Z,427500,3,1.5,1900,43186,1.5,0,0,4,7,1300,600,1971,0,98038,47.4199,-121.99
4204400175,2015-02-17T00:00:00Z,439000,5,3.5,2880,10000,2,0,3,3,8,1980,900,1991,0,98055,47.4874,-122.223
2896310120,2014-11-17T00:00:00Z,545000,4,2.5,2820,25995,2,0,0,3,9,2820,0,1998,0,98010,47.3415,-122.029
4083301380,2014-10-17T00:00:00Z,842000,3,1,1620,4774,1.5,0,0,3,7,1620,0,1920,0,98103,47.659,-122.339
1332000100,2014-12-10T00:00:00Z,685000,4,2.5,3320,38043,2,0,0,3,9,3320,0,1997,0,98053,47.6504,-122.004
3622069122,2014-09-03T00:00:00Z,665000,4,3.5,3770,47480,2,0,0,3,9,3770,0,2003,0,98010,47.3552,-121.99
6052401215,2014-06-09T00:00:00Z,255000,2,1,1200,9000,1,0,2,5,6,1200,0,1917,0,98198,47.4039,-122.323
7010700245,2014-12-31T00:00:00Z,565000,5,2.25,2130,4360,1,0,2,3,8,1240,890,1959,0,98199,47.6586,-122.395
1311100490,2015-02-25T00:00:00Z,274000,5,1.75,1950,8720,1,0,0,3,7,1050,900,1962,0,98001,47.3381,-122.289
9510900360,2014-05-09T00:00:00Z,260000,3,2,1920,8075,1,0,0,4,7,1510,410,1969,0,98023,47.3092,-122.375
8679600150,2014-05-07T00:00:00Z,581000,4,2,2510,13695,1,0,0,4,7,1280,1230,1961,2001,98033,47.7005,-122.174
7203600040,2014-07-25T00:00:00Z,625000,3,1.5,1990,5978,1.5,1,4,4,7,1990,0,1926,0,98198,47.3449,-122.329
2212900180,2014-12-29T00:00:00Z,220000,3,1,1230,9720,1,0,0,5,7,1230,0,1969,0,98042,47.3266,-122.138
2124079010,2014-10-28T00:00:00Z,765000,3,2.25,3190,324086,2,0,2,3,9,3190,0,1982,0,98024,47.5477,-121.93
2424059052,2014-07-10T00:00:00Z,1330000,6,4.25,5720,10213,2,0,0,3,10,4170,1550,2004,0,98006,47.5464,-122.116
6746700615,2015-03-18T00:00:00Z,700000,8,2.5,2280,3000,1.5,0,0,3,7,1210,1070,1911,0,98105,47.6675,-122.316
3298300530,2014-09-24T00:00:00Z,351000,4,1,1550,7260,1,0,0,4,6,1550,0,1959,0,98008,47.6229,-122.121
8929000360,2014-08-05T00:00:00Z,413565,3,2.5,1690,1613,2,0,0,3,8,1150,540,2014,0,98029,47.5524,-121.998
2291400236,2014-06-12T00:00:00Z,363000,3,3.25,1651,1779,2,0,0,3,8,1341,310,2008,0,98133,47.7076,-122.346
6445800120,2015-04-04T00:00:00Z,679000,4,1.75,2260,41236,1,0,0,4,8,1690,570,1962,0,98029,47.5528,-122.034
8682261010,2014-09-10T00:00:00Z,473000,2,1.75,1510,4555,1,0,0,3,8,1510,0,2005,0,98053,47.7136,-122.031
8045000180,2015-04-21T00:00:00Z,585888,3,2,1490,7431,1,0,0,4,7,1490,0,1966,0,98052,47.6697,-122.162
9475700220,2014-06-26T00:00:00Z,405000,4,2.5,2220,4652,2,0,0,3,7,2220,0,2001,0,98059,47.4902,-122.154
3222049055,2015-01-16T00:00:00Z,650000,3,1.75,2800,19386,1,1,4,3,8,1400,1400,1965,0,98198,47.3554,-122.324
1222069133,2015-02-24T00:00:00Z,415000,4,2.5,2210,213008,1,0,0,4,7,1210,1000,1975,0,98038,47.4039,-121.98
9165100230,2014-12-22T00:00:00Z,575000,3,2,2150,3880,1,0,0,3,8,1080,1070,1951,0,98117,47.6814,-122.392
8091411120,2014-07-17T00:00:00Z,220000,3,2.25,1400,7205,1,0,0,3,7,1140,260,1985,0,98030,47.349,-122.166
1777600230,2014-05-06T00:00:00Z,610000,4,3,2450,10117,1,0,0,5,8,1580,870,1967,0,98006,47.5694,-122.132
5101400862,2014-05-12T00:00:00Z,499950,3,1,980,6380,1,0,0,3,7,760,220,1941,0,98115,47.692,-122.308
5317100325,2015-03-03T00:00:00Z,883000,4,2.5,2800,6874,2,0,0,3,9,2170,630,1990,0,98112,47.6215,-122.29
9324800455,2014-10-23T00:00:00Z,436000,2,1,1240,8100,1.5,0,2,3,7,1240,0,1925,0,98125,47.7326,-122.288
880000208,2014-12-13T00:00:00Z,320000,3,2.5,1610,1356,2,0,0,3,8,1240,370,2007,0,98106,47.5257,-122.361
1223089081,2014-05-30T00:00:00Z,425000,3,1.75,1510,44000,1,0,0,3,7,1240,270,1989,0,98045,47.4851,-121.716
5556800150,2014-05-15T00:00:00Z,204700,4,2,1670,9987,1,0,0,3,7,1670,0,1967,0,98001,47.3406,-122.284
4174600331,2014-07-17T00:00:00Z,384000,6,3,2320,4502,1,0,0,4,7,1200,1120,1987,0,98108,47.5552,-122.3
5419801120,2015-01-13T00:00:00Z,314000,3,2.75,1900,8200,2,0,0,4,7,1900,0,1984,0,98031,47.402,-122.183
3649100674,2015-04-30T00:00:00Z,535000,3,2.5,2390,6263,2,0,0,3,9,2390,0,2003,0,98028,47.7379,-122.248
1525069058,2014-06-26T00:00:00Z,568000,4,1.75,2110,265716,1,0,0,4,8,2110,0,1979,0,98053,47.657,-122.026
7202000220,2015-05-01T00:00:00Z,426000,4,1.5,1470,5850,1,0,0,4,7,810,660,1973,0,98052,47.7,-122.129
7129301001,2014-12-09T00:00:00Z,675000,4,2.75,2670,6780,2,0,3,5,8,1630,1040,1908,0,98118,47.5131,-122.256
8860500150,2014-06-13T00:00:00Z,380000,4,2.5,2540,6365,2,0,0,3,8,1870,670,2000,0,98055,47.4608,-122.215
7384500110,2014-07-23T00:00:00Z,685000,3,2.5,3450,8000,3,0,0,4,8,2970,480,1927,1975,98116,47.5605,-122.402
622069123,2014-08-19T00:00:00Z,429000,3,2,1700,52826,1,0,0,3,7,1700,0,1991,0,98058,47.4164,-122.092
164000361,2015-04-21T00:00:00Z,799000,4,1.5,1810,6583,1,0,0,3,7,1500,310,1968,0,98133,47.7273,-122.351
3438500790,2014-09-20T00:00:00Z,318500,5,1.75,1550,6986,1,0,0,3,7,1030,520,1978,0,98106,47.5503,-122.356
2024059110,2015-04-20T00:00:00Z,925000,3,3.25,4110,20900,2,0,0,3,9,2630,1480,2002,0,98006,47.5506,-122.187
7338400945,2015-02-24T00:00:00Z,420000,3,1.5,2080,5000,1,0,0,3,7,1300,780,1963,0,98118,47.5322,-122.29
809003160,2014-12-18T00:00:00Z,570000,2,1,1100,4000,1,0,0,3,7,1100,0,1906,0,98109,47.6388,-122.35
8650700090,2014-08-13T00:00:00Z,1050000,4,2.75,3950,12840,2,0,0,5,8,3950,0,1960,0,98040,47.5489,-122.219
8151600663,2014-09-17T00:00:00Z,333000,3,1,1250,8450,1,0,0,4,7,1250,0,1954,0,98146,47.503,-122.364
7352200100,2015-02-24T00:00:00Z,1360000,2,1.75,2620,14138,2,1,4,3,8,2120,500,1931,1991,98125,47.7142,-122.277
1952200220,2014-06-03T00:00:00Z,660000,3,2.5,2290,2798,3,0,0,4,9,2290,0,1953,1983,98102,47.641,-122.315
1568100300,2014-09-17T00:00:00Z,350000,6,4.5,3500,8504,2,0,0,3,7,3500,0,1980,0,98155,47.7351,-122.295
1568100300,2015-01-21T00:00:00Z,682500,6,4.5,3500,8504,2,0,0,3,7,3500,0,1980,0,98155,47.7351,-122.295
2113700485,2014-12-10T00:00:00Z,399990,5,2.75,1690,4000,1,0,0,5,7,970,720,1943,0,98106,47.5312,-122.354
1454600156,2014-06-25T00:00:00Z,860000,5,3.25,4500,9648,2,0,4,4,8,3000,1500,1968,0,98125,47.7262,-122.282
4204400201,2014-10-21T00:00:00Z,216180,2,1,1120,7797,1,0,0,3,6,1120,0,1948,0,98055,47.4871,-122.22
8856890330,2014-09-15T00:00:00Z,300000,4,2.25,1740,9613,2,0,0,5,8,1740,0,1989,0,98058,47.463,-122.125
1922059278,2014-10-14T00:00:00Z,145000,3,1,1010,11880,1,0,0,3,7,1010,0,1960,0,98030,47.3762,-122.219
1922059278,2015-03-05T00:00:00Z,255000,3,1,1010,11880,1,0,0,3,7,1010,0,1960,0,98030,47.3762,-122.219
6623400356,2014-07-02T00:00:00Z,250000,3,1.75,1200,24805,1,0,0,3,6,1200,0,1984,0,98031,47.4236,-122.195
9407111250,2014-10-29T00:00:00Z,245000,3,1,1020,8625,1,0,0,3,7,1020,0,1978,0,98045,47.4465,-121.77
5422570760,2014-10-14T00:00:00Z,445000,3,1.75,1850,7056,2.5,0,0,4,8,1850,0,1979,0,98052,47.6602,-122.13
4036800910,2014-05-14T00:00:00Z,562000,3,1.5,1830,8000,1,0,0,4,7,1830,0,1957,0,98008,47.6017,-122.122
259600530,2014-05-05T00:00:00Z,501000,4,1,2070,7519,1,0,0,3,7,1160,910,1963,0,98008,47.632,-122.119
6303400981,2015-01-13T00:00:00Z,190000,3,1.75,1160,5850,1,0,0,4,6,1160,0,1918,0,98146,47.5064,-122.356
7701990300,2014-05-16T00:00:00Z,862500,4,2.75,3280,24440,2,0,0,3,10,3280,0,1996,0,98077,47.7073,-122.07
5700002510,2014-06-11T00:00:00Z,1090000,5,2.5,2340,6000,2,0,0,4,10,2340,0,1922,0,98144,47.5764,-122.287
2011400230,2014-06-26T00:00:00Z,575000,5,3,3690,49709,1,0,2,3,9,2690,1000,1960,0,98198,47.3908,-122.32
1921069059,2014-12-30T00:00:00Z,250000,1,1,720,123710,1,0,0,4,6,720,0,1935,0,98092,47.2893,-122.084
1471700410,2015-05-06T00:00:00Z,310000,7,1.5,2660,15111,1.5,0,0,4,7,2660,0,1962,0,98059,47.4644,-122.066
2102700025,2014-10-09T00:00:00Z,1400000,5,3.25,4300,9270,2,0,3,3,10,2910,1390,1957,2009,98116,47.5717,-122.409
4222300040,2014-12-16T00:00:00Z,284850,3,1.5,1590,8256,1,0,1,3,7,1090,500,1969,0,98003,47.3488,-122.304
3649100676,2015-02-19T00:00:00Z,570000,4,2.5,2590,7910,2,0,0,3,9,2590,0,2003,0,98028,47.7378,-122.248
372000040,2014-10-03T00:00:00Z,304000,3,1.75,1720,6000,1,0,2,3,7,1000,720,1954,0,98178,47.4999,-122.223
7312200040,2014-12-16T00:00:00Z,560000,4,2.5,1790,9787,1,0,2,4,8,1240,550,1983,0,98056,47.5344,-122.189
6052400975,2014-08-26T00:00:00Z,325000,3,1,1590,8160,1,0,1,3,7,1090,500,1954,0,98198,47.4013,-122.321
826000495,2015-02-06T00:00:00Z,557510,4,2,1580,4800,1.5,0,2,3,7,1580,0,1912,0,98136,47.5454,-122.383
8731900880,2015-04-20T00:00:00Z,305000,4,2.25,2580,8820,1,0,0,4,9,1620,960,1967,0,98023,47.3122,-122.376
1523059100,2014-09-02T00:00:00Z,320000,5,1,1740,27350,1,0,0,4,5,1740,0,1958,0,98059,47.4809,-122.153
2597550090,2014-09-05T00:00:00Z,455000,5,2.25,3470,28212,1.5,0,0,4,8,2790,680,1978,0,98042,47.3342,-122.108
3581000210,2014-09-04T00:00:00Z,383001,3,1,1180,7210,1,0,0,4,7,1180,0,1963,0,98034,47.7267,-122.241
4048400191,2014-06-05T00:00:00Z,545000,3,1.75,1700,51649,1.5,0,0,5,6,1700,0,1931,0,98059,47.4704,-122.076
7578200025,2015-04-08T00:00:00Z,487500,2,1,1190,5000,1,0,0,3,7,1190,0,1925,0,98116,47.5717,-122.382
2379300330,2014-07-02T00:00:00Z,345000,5,2.5,2450,6994,2,0,0,3,8,2450,0,2002,0,98030,47.3572,-122.192
8917100180,2014-06-04T00:00:00Z,583000,6,2.75,2630,16411,1,0,0,4,8,1650,980,1974,0,98052,47.6309,-122.093
3395300180,2014-08-12T00:00:00Z,534950,3,2.25,2130,12286,2,0,0,3,8,2130,0,1977,0,98052,47.6471,-122.114
369000690,2014-08-12T00:00:00Z,403504,4,1,1060,5750,1,0,0,3,6,950,110,1904,0,98199,47.6562,-122.389
7977200720,2015-04-27T00:00:00Z,500000,3,1.75,1480,6120,1.5,0,0,3,7,1480,0,1946,0,98115,47.6858,-122.295
2322069175,2015-02-24T00:00:00Z,319502,3,1.75,1610,38707,1,0,0,3,7,1610,0,1990,0,98010,47.3778,-122.001
2324039100,2014-11-12T00:00:00Z,525000,4,2.75,2440,5080,2,0,0,3,8,1750,690,1960,0,98126,47.5547,-122.379
5631500866,2014-05-06T00:00:00Z,563000,4,3,3100,15480,2,0,0,3,8,2400,700,1996,0,98028,47.7466,-122.241
2877101745,2014-08-04T00:00:00Z,898500,4,2.75,2890,5000,1.5,0,0,3,8,1990,900,1911,2014,98117,47.6768,-122.363
721069087,2014-05-07T00:00:00Z,651000,3,2.5,3240,108366,2,0,0,4,10,3240,0,1991,0,98042,47.327,-122.094
7934000145,2014-12-01T00:00:00Z,450000,4,2.75,2900,6400,2,0,0,3,7,2040,860,1911,1970,98136,47.5563,-122.393
6072760360,2015-03-21T00:00:00Z,665000,4,2.25,2650,8149,1,0,0,4,8,1610,1040,1975,0,98006,47.5624,-122.176
6021501635,2014-11-02T00:00:00Z,825000,4,2.5,2560,4000,2,0,0,5,8,1610,950,1929,0,98117,47.6885,-122.386
1821059067,2014-06-25T00:00:00Z,200000,3,1,1150,4800,1.5,0,0,4,6,1150,0,1938,0,98002,47.3101,-122.212
3295750610,2014-09-04T00:00:00Z,295000,3,2,1760,6092,1,0,0,3,7,1760,0,1998,0,98030,47.3838,-122.184
2926059146,2014-12-15T00:00:00Z,748000,4,2.5,3220,8379,2,0,0,3,10,3220,0,2004,0,98034,47.7043,-122.192
9429500146,2014-07-14T00:00:00Z,580000,3,2.5,3200,18750,1,0,0,2,9,2660,540,1967,1996,98027,47.5717,-122.12
7893207490,2015-02-12T00:00:00Z,275000,3,1,1250,10744,1,0,0,3,6,1250,0,1942,0,98198,47.4226,-122.327
8945300110,2015-03-26T00:00:00Z,196000,3,1,1000,8470,1,0,0,4,6,1000,0,1963,0,98023,47.3056,-122.37
8151600610,2014-05-22T00:00:00Z,235750,2,1,740,11250,1,0,0,2,6,740,0,1938,0,98146,47.5036,-122.362
2923049399,2015-03-23T00:00:00Z,315000,3,2.25,2170,8480,1,0,0,3,8,2170,0,1965,0,98148,47.4562,-122.33
3260810110,2014-08-25T00:00:00Z,338000,4,2.5,2370,10631,2,0,0,3,8,2370,0,1999,0,98003,47.3473,-122.302
5104530770,2015-01-21T00:00:00Z,353000,4,2.5,2300,4249,2,0,0,3,8,2300,0,2006,0,98038,47.3516,-122
8661000033,2014-06-27T00:00:00Z,235000,3,1.75,1400,6300,1,0,0,3,7,1400,0,1998,0,98022,47.2074,-122.001
4017050820,2015-03-20T00:00:00Z,569999,3,2.5,3080,13880,2,0,0,3,9,3080,0,1990,0,98038,47.3726,-122.025
226039279,2014-09-18T00:00:00Z,505000,4,2.25,2350,12540,2,0,0,3,8,2350,0,1968,0,98177,47.7732,-122.382
1338800785,2015-03-06T00:00:00Z,1230000,4,3,2660,4600,1.5,0,0,3,8,1820,840,1906,2002,98112,47.6258,-122.305
2921049079,2014-05-14T00:00:00Z,299000,2,1.75,1250,34395,1,0,0,4,7,1250,0,1950,0,98003,47.2802,-122.316
5113260040,2014-10-16T00:00:00Z,240000,3,2,1100,6360,1,0,0,3,7,1100,0,1991,0,98038,47.3878,-122.052
3124059023,2015-02-13T00:00:00Z,1960000,3,1.75,3330,12566,1,1,4,4,8,1940,1390,1960,0,98040,47.5287,-122.22
5351200265,2014-09-11T00:00:00Z,1270000,4,3.25,3640,3604,2,0,2,5,9,1960,1680,1913,0,98122,47.6145,-122.284
2591010150,2015-04-14T00:00:00Z,405000,2,1.75,1350,2653,2,0,0,3,7,1350,0,1986,0,98033,47.6934,-122.184
6163900821,2014-06-24T00:00:00Z,304000,4,2,1310,8454,1,0,0,4,7,1310,0,1953,0,98155,47.7572,-122.318
2310060230,2014-10-10T00:00:00Z,272000,4,2.25,1800,5555,2,0,0,3,7,1800,0,2003,0,98038,47.3498,-122.052
4449800315,2014-06-20T00:00:00Z,412000,2,1,1260,3960,1,0,0,3,6,690,570,1925,0,98117,47.6899,-122.391
3299600120,2014-07-18T00:00:00Z,698000,4,2.5,2990,7231,2,0,0,3,9,2990,0,2001,0,98075,47.5623,-122.032
2490200615,2014-06-09T00:00:00Z,400000,2,1,1140,5100,1,0,0,3,7,1140,0,1942,0,98136,47.5323,-122.383
1565950230,2014-11-20T00:00:00Z,305000,3,2.5,2100,6825,2,0,0,3,8,2100,0,1994,0,98055,47.4314,-122.189
6402700110,2014-09-10T00:00:00Z,585000,4,2,2400,12753,1,0,0,4,7,2400,0,1962,0,98033,47.6947,-122.177
5029450100,2014-08-12T00:00:00Z,190000,2,1.5,1400,9031,1,0,0,3,7,960,440,1982,0,98023,47.2915,-122.368
7525530590,2014-07-20T00:00:00Z,760000,4,2.5,2990,12788,2,0,0,3,10,2990,0,1988,0,98075,47.5601,-122.037
226059103,2014-05-27T00:00:00Z,570000,3,1.75,1930,36210,1,0,0,3,8,1930,0,1977,0,98072,47.7692,-122.128
6197200021,2014-11-06T00:00:00Z,144000,3,1,980,6800,1,0,0,3,6,980,0,1946,0,98058,47.4411,-122.186
